The intermediate results:
Round 1: 64478,0,0,15
Round 2: 128971,8,21,12
Round 3: 193148,19,46,9
Round 4: 257482,28,70,11
Round 5: 322244,24,55,13

The clustering results:
523,6
524,4
525,4
526,2
527,3
528,5
529,9
530,8
531,4
532,2
533,4
534,1
535,2
536,5
537,3
538,9
539,1
540,8
541,8
542,0
543,4
544,9
545,3
546,3
547,1
548,8
549,8
550,4
551,4
552,9
553,3
554,4
555,8
556,6
557,4
558,7
559,8
560,4
561,1
562,4
563,1
564,7
565,8
566,5
567,6
568,4
569,1
570,5
571,9
572,3
573,8
574,9
575,5
576,4
577,4
578,0
579,7
580,4
581,4
582,8
583,6
584,3
585,2
586,5
587,2
588,1
589,0
590,9
591,7
592,8
593,1
594,5
595,8
596,5
597,1
598,9
599,7
600,8
601,8
602,5
603,2
604,7
605,3
606,9
607,4
608,9
609,3
610,6
611,0
612,9
613,7
614,7
615,0
616,9
617,1
618,1
619,3
620,9
621,7
622,5
623,8
624,6
625,5
626,5
627,1
628,2
629,0
630,1
631,5
632,9
633,0
634,9
635,1
636,5
637,0
638,8
639,2
640,8
641,9
642,8
643,4
644,7
645,4
646,4
647,4
648,3
649,4
650,9
651,0
652,7
653,4
654,0
655,4
656,8
657,5
658,0
659,6
660,0
661,7
662,8
663,6
664,3
665,0
666,4
667,4
668,1
669,4
670,9
671,5
672,7
673,2
674,6
675,1
676,5
677,3
678,4
679,7
680,6
681,3
682,6
683,2
684,3
685,7
686,3
687,2
688,9
689,9
690,3
691,2
692,2
693,1
694,5
695,3
696,3
697,1
698,2
699,2
700,6
701,0
702,1
703,8
704,5
705,0
706,2
707,3
708,5
709,7
710,9
711,8
712,3
713,1
714,8
715,1
716,8
717,8
718,0
719,6
720,3
721,3
722,8
723,1
724,4
725,0
726,9
727,8
728,0
729,8
730,1
731,7
732,3
733,1
734,0
735,5
736,0
737,6
738,4
739,9
740,9
741,8
742,7
743,0
744,8
745,6
746,1
747,5
748,1
749,0
750,2
751,7
752,1
753,0
754,9
755,6
756,8
757,1
758,1
759,9
760,5
761,9
762,1
763,8
764,4
765,9
766,0
767,2
768,0
769,5
770,3
771,9
772,0
773,1
774,8
775,2
776,2
777,0
778,9
779,6
780,8
781,3
782,5
783,4
784,7
785,8
786,8
787,8
788,5
789,4
790,1
791,7
792,0
793,5
794,8
795,8
796,4
797,0
798,0
799,2
800,5
801,9
802,1
803,8
804,6
805,4
806,1
807,9
808,3
809,7
810,9
811,3
812,3
813,7
814,3
815,8
816,4
817,6
818,8
819,6
820,0
821,4
822,6
823,5
824,1
825,5
826,7
827,6
828,3
829,1
830,1
831,7
832,2
833,9
834,3
835,4
836,4
837,5
838,6
839,1
840,5
841,4
842,9
843,2
844,6
845,2
846,8
847,5
848,0
849,8
850,6
851,0
852,0
853,0
854,8
855,3
856,5
857,4
858,1
859,2
860,3
861,8
862,9
863,9
864,0
865,3
866,2
867,6
868,4
869,3
870,7
871,6
872,1
873,3
874,9
875,2
876,8
877,9
878,8
879,7
880,8
881,6
882,0
883,4
884,2
885,6
886,0
887,9
888,9
889,5
890,8
891,7
892,2
893,9
894,4
895,0
896,1
897,7
898,8
899,8
900,2
901,1
902,6
903,8
904,0
905,4
906,7
907,7
908,3
909,9
910,1
911,4
912,2
913,0
914,5
915,9
916,8
917,8
918,8
919,3
920,4
921,9
922,7
923,7
924,8
925,1
926,4
927,7
928,7
929,3
930,6
931,6
932,5
933,9
934,9
935,1
936,7
937,9
938,9
939,7
940,9
941,9
942,7
943,8
944,9
945,7
946,9
947,3
948,6
949,0
950,4
951,3
952,3
953,4
954,7
955,0
956,5
957,5
958,4
959,6
960,7
961,0
962,9
963,6
964,5
965,1
966,1
967,2
968,6
969,9
970,0
971,1
972,5
973,1
974,7
975,3
976,0
977,8
978,1
979,6
980,3
981,8
982,1
983,8
984,1
985,8
986,6
987,8
988,8
989,4
990,1
991,3
992,0
993,1
994,0
995,1
996,8
997,5
998,8
999,9
1000,8
1001,3
1002,6
1003,5
1004,8
1005,2
1006,7
1007,9
1008,0
1009,5
1010,0
1011,9
1012,2
1013,8
1014,3
1015,4
1016,6
1017,6
1018,0
1019,5
1020,6
1021,7
1022,8
1023,1
1024,0
1025,5
1026,5
1027,8
1028,4
1029,4
1030,0
1031,2
1032,4
1033,4
1034,7
1035,0
1036,8
1037,7
1038,1
1039,6
1040,8
1041,9
1042,7
1043,2
1044,7
1045,0
1046,9
1047,1
1048,0
1049,7
1050,7
1051,3
1052,7
1053,6
1054,4
1055,1
1056,5
1057,1
1058,8
1059,0
1060,5
1061,0
1062,2
1063,5
1064,3
1065,1
1066,6
1067,5
1068,2
1069,3
1070,4
1071,7
1072,8
1073,6
1074,2
1075,2
1076,9
1077,7
1078,5
1079,5
1080,5
1081,5
1082,1
1083,9
1084,5
1085,1
1086,7
1087,8
1088,1
1089,3
1090,2
1091,0
1092,2
1093,7
1094,9
1095,3
1096,8
1097,4
1098,7
1099,3
1100,1
1101,4
1102,9
1103,9
1104,4
1105,1
1106,4
1107,0
1108,2
1109,5
1110,6
1111,8
1112,5
1113,8
1114,2
1115,3
1116,8
1117,4
1118,6
1119,8
1120,4
1121,7
1122,9
1123,0
1124,0
1125,4
1126,1
1127,6
1128,8
1129,9
1130,5
1131,9
1132,8
1133,7
1134,9
1135,4
1136,6
1137,7
1138,2
1139,5
1140,1
1141,4
1142,2
1143,3
1144,9
1145,0
1146,4
1147,5
1148,6
1149,9
1150,7
1151,1
1152,9
1153,9
1154,4
1155,3
1156,1
1157,7
1158,4
1159,7
1160,6
1161,3
1162,7
1163,8
1164,4
1165,9
1166,2
1167,2
1168,8
1169,4
1170,6
1171,5
1172,1
1173,7
1174,3
1175,1
1176,3
1177,6
1178,6
1179,4
1180,5
1181,0
1182,9
1183,8
1184,0
1185,0
1186,7
1187,2
1188,2
1189,0
1190,9
1191,3
1192,9
1193,8
1194,0
1195,6
1196,3
1197,0
1198,6
1199,2
1200,3
1201,0
1202,2
1203,7
1204,9
1205,2
1206,3
1207,9
1208,3
1209,8
1210,9
1211,5
1212,4
1213,0
1214,0
1215,1
1216,8
1217,6
1218,1
1219,2
1220,6
1221,1
1222,2
1223,5
1224,0
1225,4
1226,5
1227,9
1228,0
1229,3
1230,2
1231,2
1232,8
1233,1
1234,7
1235,6
1236,4
1237,9
1238,4
1239,3
1240,5
1241,7
1242,2
1243,2
1244,4
1245,2
1246,5
1247,2
1248,4
1249,4
1250,6
1251,6
1252,7
1253,7
1254,3
1255,4
1256,1
1257,3
1258,1
1259,6
1260,7
1261,5
1262,1
1263,1
1264,1
1265,4
1266,6
1267,4
1268,5
1269,5
1270,9
1271,3
1272,3
1273,4
1274,4
1275,4
1276,9
1277,3
1278,7
1279,4
1280,3
1281,5
1282,2
1283,7
1284,4
1285,4
1286,2
1287,3
1288,6
1289,1
1290,8
1291,5
1292,7
1293,9
1294,8
1295,7
1296,5
1297,8
1298,9
1299,8
1300,1
1301,9
1302,6
1303,4
1304,5
1305,4
1306,3
1307,8
1308,7
1309,9
1310,9
1311,5
1312,3
1313,1
1314,8
1315,3
1316,7
1317,9
1318,8
1319,7
1320,8
1321,1
1322,4
1323,1
1324,6
1325,5
1326,9
1327,6
1328,0
1329,4
1330,4
1331,0
1332,0
1333,5
1334,5
1335,7
1336,3
1337,3
1338,8
1339,8
1340,3
1341,3
1342,3
1343,0
1344,9
1345,8
1346,7
1347,5
1348,6
1349,4
1350,8
1351,7
1352,4
1353,5
1354,9
1355,7
1356,5
1357,5
1358,7
1359,3
1360,3
1361,4
1362,2
1363,1
1364,8
1365,9
1366,0
1367,5
1368,5
1369,8
1370,9
1371,5
1372,8
1373,6
1374,2
1375,0
1376,6
1377,2
1378,4
1379,3
1380,7
1381,2
1382,8
1383,3
1384,1
1385,4
1386,8
1387,2
1388,2
1389,2
1390,8
1391,5
1392,5
1393,0
1394,2
1395,2
1396,5
1397,7
1398,9
1399,1
1400,9
1401,8
1402,4
1403,7
1404,1
1405,8
1406,1
1407,1
1408,7
1409,3
1410,9
1411,8
1412,4
1413,4
1414,2
1415,8
1416,4
1417,4
1418,1
1419,4
1420,2
1421,7
1422,8
1423,4
1424,0
1425,1
1426,3
1427,1
1428,8
1429,2
1430,5
1431,7
1432,5
1433,0
1434,4
1435,1
1436,0
1437,7
1438,0
1439,0
1440,6
1441,3
1442,2
1443,4
1444,4
1445,6
1446,9
1447,6
1448,4
1449,9
1450,8
1451,4
1452,5
1453,7
1454,7
1455,9
1456,6
1457,3
1458,0
1459,4
1460,2
1461,2
1462,6
1463,8
1464,8
1465,5
1466,7
1467,3
1468,4
1469,7
1470,4
1471,1
1472,8
1473,4
1474,4
1475,4
1476,7
1477,1
1478,7
1479,9
1480,1
1481,9
1482,8
1483,9
1484,5
1485,4
1486,6
1487,1
1488,1
1489,8
1490,2
1491,0
1492,8
1493,2
1494,0
1495,2
1496,8
1497,5
1498,8
1499,7
1500,2
1501,8
1502,6
1503,8
1504,2
1505,5
1506,3
1507,1
1508,0
1509,9
1510,0
1511,7
1512,4
1513,6
1514,2
1515,4
1516,0
1517,4
1518,5
1519,5
1520,6
1521,5
1522,9
1523,8
1524,8
1525,5
1526,0
1527,9
1528,3
1529,4
1530,4
1531,1
1532,4
1533,3
1534,9
1535,6
1536,1
1537,6
1538,3
1539,8
1540,1
1541,1
1542,3
1543,8
1544,9
1545,4
1546,9
1547,8
1548,5
1549,5
1550,5
1551,1
1552,8
1553,3
1554,4
1555,1
1556,6
1557,5
1558,5
1559,3
1560,6
1561,2
1562,7
1563,3
1564,5
1565,8
1566,5
1567,2
1568,8
1569,2
1570,5
1571,8
1572,9
1573,1
1574,4
1575,6
1576,5
1577,2
1578,4
1579,0
1580,3
1581,0
1582,8
1583,8
1584,2
1585,8
1586,2
1587,9
1588,3
1589,2
1590,5
1591,8
1592,7
1593,1
1594,8
1595,8
1596,0
1597,7
1598,0
1599,3
1600,2
1601,8
1602,8
1603,5
1604,6
1605,9
1606,1
1607,3
1608,6
1609,1
1610,3
1611,0
1612,0
1613,4
1614,1
1615,4
1616,8
1617,6
1618,4
1619,8
1620,4
1621,0
1622,8
1623,2
1624,8
1625,1
1626,0
1627,1
1628,0
1629,5
1630,2
1631,7
1632,0
1633,0
1634,4
1635,5
1636,4
1637,8
1638,2
1639,3
1640,3
1641,6
1642,1
1643,4
1644,8
1645,7
1646,0
1647,1
1648,1
1649,4
1650,8
1651,3
1652,8
1653,2
1654,9
1655,8
1656,8
1657,1
1658,2
1659,7
1660,0
1661,9
1662,8
1663,4
1664,8
1665,3
1666,9
1667,9
1668,6
1669,7
1670,1
1671,5
1672,5
1673,8
1674,7
1675,6
1676,6
1677,3
1678,8
1679,7
1680,8
1681,3
1682,1
1683,0
1684,2
1685,1
1686,9
1687,4
1688,5
1689,3
1690,6
1691,7
1692,9
1693,1
1694,6
1695,2
1696,1
1697,1
1698,6
1699,8
1700,8
1701,7
1702,8
1703,6
1704,3
1705,2
1706,6
1707,5
1708,4
1709,8
1710,8
1711,5
1712,9
1713,1
1714,1
1715,2
1716,8
1717,5
1718,7
1719,6
1720,1
1721,4
1722,8
1723,3
1724,3
1725,6
1726,8
1727,1
1728,2
1729,3
1730,4
1731,0
1732,6
1733,3
1734,4
1735,1
1736,0
1737,5
1738,0
1739,7
1740,6
1741,9
1742,8
1743,4
1744,1
1745,9
1746,5
1747,7
1748,1
1749,9
1750,6
1751,7
1752,9
1753,9
1754,6
1755,2
1756,0
1757,5
1758,2
1759,8
1760,2
1761,0
1762,2
1763,9
1764,6
1765,5
1766,4
1767,0
1768,9
1769,4
1770,0
1771,9
1772,9
1773,3
1774,3
1775,1
1776,9
1777,5
1778,1
1779,3
1780,8
1781,2
1782,9
1783,9
1784,9
1785,8
1786,4
1787,4
1788,5
1789,4
1790,4
1791,4
1792,1
1793,5
1794,9
1795,0
1796,5
1797,7
1798,4
1799,9
1800,7
1801,8
1802,4
1803,1
1804,2
1805,7
1806,1
1807,9
1808,0
1809,5
1810,2
1811,3
1812,2
1813,1
1814,9
1815,0
1816,4
1817,4
1818,3
1819,1
1820,4
1821,5
1822,3
1823,0
1824,7
1825,8
1826,3
1827,7
1828,4
1829,8
1830,0
1831,8
1832,1
1833,2
1834,1
1835,8
1836,7
1837,4
1838,1
1839,7
1840,9
1841,4
1842,4
1843,5
1844,5
1845,4
1846,5
1847,1
1848,1
1849,4
1850,6
1851,3
1852,8
1853,0
1854,1
1855,3
1856,9
1857,1
1858,1
1859,1
1860,5
1861,2
1862,2
1863,8
1864,9
1865,5
1866,6
1867,6
1868,1
1869,1
1870,9
1871,5
1872,3
1873,3
1874,8
1875,0
1876,4
1877,2
1878,2
1879,8
1880,7
1881,7
1882,9
1883,9
1884,4
1885,4
1886,9
1887,9
1888,5
1889,3
1890,7
1891,8
1892,0
1893,5
1894,4
1895,0
1896,8
1897,4
1898,4
1899,2
1900,8
1901,8
1902,7
1903,7
1904,6
1905,3
1906,8
1907,9
1908,6
1909,9
1910,7
1911,5
1912,5
1913,1
1914,2
1915,3
1916,1
1917,2
1918,9
1919,8
1920,0
1921,3
1922,8
1923,2
1924,8
1925,3
1926,7
1927,7
1928,3
1929,9
1930,1
1931,4
1932,7
1933,4
1934,2
1935,1
1936,8
1937,3
1938,3
1939,7
1940,9
1941,9
1942,5
1943,4
1944,1
1945,4
1946,4
1947,6
1948,7
1949,0
1950,3
1951,8
1952,5
1953,8
1954,9
1955,2
1956,4
1957,6
1958,2
1959,9
1960,2
1961,8
1962,4
1963,3
1964,4
1965,2
1966,7
1967,8
1968,3
1969,4
1970,9
1971,3
1972,0
1973,7
1974,2
1975,3
1976,7
1977,7
1978,6
1979,0
1980,1
1981,2
1982,7
1983,9
1984,6
1985,5
1986,8
1987,8
1988,5
1989,5
1990,7
1991,5
1992,8
1993,8
1994,3
1995,1
1996,3
1997,2
1998,1
1999,4
2000,3
2001,3
2002,4
2003,0
2004,4
2005,2
2006,4
2007,8
2008,3
2009,4
2010,0
2011,9
2012,3
2013,8
2014,9
2015,7
2016,0
2017,9
2018,1
2019,0
2020,0
2021,5
2022,0
2023,4
2024,5
2025,7
2026,2
2027,6
2028,6
2029,3
2030,2
2031,7
2032,7
2033,8
2034,6
2035,6
2036,6
2037,4
2038,4
2039,7
2040,7
2041,1
2042,4
2043,4
2044,4
2045,3
2046,3
2047,1
2048,0
2049,9
2050,1
2051,4
2052,1
2053,0
2054,9
2055,6
2056,9
2057,9
2058,4
2059,2
2060,7
2061,3
2062,1
2063,5
2064,1
2065,0
2066,9
2067,2
2068,4
2069,8
2070,3
2071,5
2072,4
2073,7
2074,0
2075,4
2076,3
2077,3
2078,6
2079,1
2080,8
2081,9
2082,0
2083,0
2084,9
2085,2
2086,7
2087,8
2088,2
2089,5
2090,1
2091,3
2092,5
2093,2
2094,5
2095,3
2096,9
2097,1
2098,2
2099,1
2100,5
2101,4
2102,4
2103,0
2104,5
2105,5
2106,9
2107,4
2108,1
2109,5
2110,5
2111,4
2112,4
2113,5
2114,8
2115,1
2116,0
2117,9
2118,3
2119,1
2120,8
2121,9
2122,2
2123,8
2124,2
2125,6
2126,9
2127,9
2128,5
2129,0
2130,2
2131,9
2132,0
2133,0
2134,4
2135,5
2136,4
2137,0
2138,3
2139,5
2140,5
2141,9
2142,4
2143,2
2144,9
2145,2
2146,8
2147,3
2148,7
2149,8
2150,2
2151,8
2152,8
2153,9
2154,0
2155,9
2156,1
2157,7
2158,0
2159,4
2160,5
2161,6
2162,3
2163,9
2164,3
2165,1
2166,5
2167,4
2168,6
2169,6
2170,8
2171,1
2172,5
2173,3
2174,2
2175,4
2176,9
2177,7
2178,3
2179,5
2180,8
2181,6
2182,3
2183,1
2184,0
2185,8
2186,9
2187,6
2188,5
2189,0
2190,8
2191,8
2192,8
2193,8
2194,3
2195,3
2196,1
2197,3
2198,6
2199,2
2200,0
2201,4
2202,1
2203,6
2204,1
2205,1
2206,4
2207,7
2208,6
2209,6
2210,4
2211,5
2212,3
2213,4
2214,6
2215,9
2216,5
2217,2
2218,7
2219,3
2220,9
2221,8
2222,0
2223,8
2224,6
2225,6
2226,8
2227,5
2228,4
2229,2
2230,4
2231,8
2232,1
2233,4
2234,1
2235,6
2236,6
2237,4
2238,5
2239,0
2240,3
2241,8
2242,1
2243,4
2244,1
2245,7
2246,0
2247,8
2248,8
2249,0
2250,1
2251,6
2252,9
2253,5
2254,5
2255,7
2256,3
2257,1
2258,5
2259,3
2260,1
2261,3
2262,9
2263,9
2264,9
2265,7
2266,8
2267,7
2268,7
2269,6
2270,3
2271,6
2272,1
2273,0
2274,3
2275,4
2276,5
2277,3
2278,8
2279,7
2280,5
2281,9
2282,1
2283,9
2284,8
2285,3
2286,9
2287,4
2288,3
2289,9
2290,4
2291,6
2292,0
2293,0
2294,4
2295,5
2296,0
2297,2
2298,0
2299,6
2300,1
2301,1
2302,3
2303,5
2304,3
2305,0
2306,8
2307,9
2308,3
2309,9
2310,0
2311,2
2312,5
2313,1
2314,9
2315,7
2316,3
2317,5
2318,2
2319,2
2320,7
2321,5
2322,5
2323,5
2324,6
2325,2
2326,5
2327,4
2328,9
2329,7
2330,1
2331,7
2332,9
2333,7
2334,4
2335,8
2336,3
2337,5
2338,4
2339,8
2340,7
2341,7
2342,9
2343,4
2344,9
2345,8
2346,3
2347,8
2348,2
2349,4
2350,3
2351,1
2352,1
2353,7
2354,5
2355,0
2356,4
2357,0
2358,7
2359,6
2360,9
2361,4
2362,2
2363,4
2364,1
2365,8
2366,1
2367,8
2368,4
2369,3
2370,0
2371,4
2372,3
2373,6
2374,9
2375,7
2376,1
2377,1
2378,4
2379,8
2380,6
2381,5
2382,8
2383,2
2384,3
2385,0
2386,5
2387,3
2388,6
2389,8
2390,0
2391,7
2392,8
2393,8
2394,4
2395,4
2396,1
2397,1
2398,1
2399,6
2400,8
2401,1
2402,9
2403,5
2404,0
2405,2
2406,7
2407,3
2408,0
2409,9
2410,8
2411,0
2412,8
2413,1
2414,7
2415,8
2416,6
2417,8
2418,7
2419,6
2420,8
2421,7
2422,4
2423,3
2424,0
2425,2
2426,5
2427,8
2428,9
2429,3
2430,6
2431,7
2432,5
2433,8
2434,4
2435,6
2436,4
2437,2
2438,2
2439,9
2440,0
2441,2
2442,1
2443,4
2444,5
2445,1
2446,8
2447,0
2448,0
2449,0
2450,9
2451,2
2452,5
2453,0
2454,7
2455,6
2456,3
2457,7
2458,0
2459,0
2460,0
2461,0
2462,5
2463,3
2464,3
2465,7
2466,5
2467,4
2468,8
2469,8
2470,0
2471,1
2472,1
2473,4
2474,1
2475,3
2476,8
2477,4
2478,0
2479,1
2480,4
2481,4
2482,0
2483,1
2484,8
2485,4
2486,0
2487,1
2488,0
2489,2
2490,9
2491,8
2492,2
2493,4
2494,0
2495,1
2496,5
2497,9
2498,6
2499,8
2500,4
2501,7
2502,9
2503,8
2504,2
2505,6
2506,3
2507,3
2508,7
2509,1
2510,0
2511,7
2512,8
2513,8
2514,7
2515,9
2516,8
2517,3
2518,3
2519,4
2520,0
2521,2
2522,6
2523,1
2524,2
2525,7
2526,4
2527,8
2528,4
2529,0
2530,2
2531,6
2532,0
2533,2
2534,3
2535,1
2536,1
2537,7
2538,2
2539,3
2540,3
2541,1
2542,1
2543,9
2544,8
2545,8
2546,8
2547,6
2548,5
2549,8
2550,5
2551,4
2552,7
2553,5
2554,4
2555,7
2556,4
2557,8
2558,1
2559,2
2560,8
2561,1
2562,3
2563,8
2564,5
2565,6
2566,5
2567,4
2568,4
2569,8
2570,4
2571,0
2572,8
2573,1
2574,7
2575,4
2576,1
2577,5
2578,3
2579,2
2580,1
2581,8
2582,5
2583,7
2584,7
2585,3
2586,4
2587,9
2588,1
2589,1
2590,8
2591,4
2592,7
2593,3
2594,9
2595,9
2596,9
2597,0
2598,3
2599,1
2600,4
2601,8
2602,3
2603,6
2604,1
2605,9
2606,6
2607,8
2608,2
2609,9
2610,6
2611,1
2612,0
2613,7
2614,7
2615,5
2616,7
2617,2
2618,9
2619,9
2620,6
2621,0
2622,9
2623,5
2624,3
2625,2
2626,4
2627,2
2628,2
2629,5
2630,2
2631,4
2632,5
2633,0
2634,7
2635,7
2636,1
2637,3
2638,2
2639,4
2640,1
2641,8
2642,4
2643,0
2644,3
2645,1
2646,4
2647,0
2648,3
2649,5
2650,8
2651,5
2652,5
2653,5
2654,1
2655,1
2656,3
2657,1
2658,5
2659,9
2660,3
2661,3
2662,3
2663,9
2664,1
2665,1
2666,7
2667,1
2668,7
2669,8
2670,0
2671,4
2672,0
2673,2
2674,0
2675,5
2676,0
2677,9
2678,0
2679,3
2680,4
2681,3
2682,4
2683,6
2684,8
2685,1
2686,7
2687,1
2688,1
2689,2
2690,3
2691,0
2692,8
2693,8
2694,5
2695,9
2696,7
2697,5
2698,4
2699,4
2700,0
2701,3
2702,4
2703,7
2704,6
2705,0
2706,9
2707,1
2708,7
2709,5
2710,3
2711,0
2712,7
2713,2
2714,8
2715,8
2716,8
2717,0
2718,3
2719,8
2720,8
2721,7
2722,6
2723,5
2724,9
2725,4
2726,0
2727,7
2728,6
2729,6
2730,4
2731,9
2732,0
2733,0
2734,3
2735,9
2736,8
2737,9
2738,6
2739,8
2740,9
2741,1
2742,2
2743,4
2744,0
2745,9
2746,4
2747,8
2748,5
2749,9
2750,9
2751,8
2752,4
2753,7
2754,1
2755,1
2756,1
2757,0
2758,8
2759,9
2760,1
2761,3
2762,8
2763,4
2764,5
2765,2
2766,5
2767,0
2768,3
2769,4
2770,7
2771,1
2772,7
2773,9
2774,4
2775,7
2776,8
2777,4
2778,2
2779,4
2780,3
2781,0
2782,1
2783,8
2784,4
2785,6
2786,3
2787,8
2788,4
2789,5
2790,4
2791,3
2792,3
2793,1
2794,1
2795,0
2796,4
2797,4
2798,9
2799,4
2800,1
2801,8
2802,1
2803,0
2804,9
2805,6
2806,0
2807,7
2808,2
2809,9
2810,5
2811,1
2812,3
2813,8
2814,7
2815,2
2816,8
2817,4
2818,3
2819,4
2820,2
2821,9
2822,7
2823,9
2824,4
2825,2
2826,5
2827,1
2828,1
2829,8
2830,1
2831,4
2832,1
2833,3
2834,4
2835,9
2836,7
2837,9
2838,0
2839,8
2840,2
2841,3
2842,5
2843,1
2844,4
2845,1
2846,3
2847,8
2848,4
2849,6
2850,3
2851,6
2852,3
2853,2
2854,6
2855,4
2856,9
2857,5
2858,3
2859,7
2860,8
2861,8
2862,9
2863,7
2864,2
2865,7
2866,8
2867,3
2868,0
2869,3
2870,9
2871,7
2872,6
2873,0
2874,3
2875,4
2876,7
2877,7
2878,5
2879,8
2880,0
2881,9
2882,0
2883,4
2884,8
2885,1
2886,3
2887,9
2888,1
2889,9
2890,9
2891,1
2892,9
2893,9
2894,4
2895,0
2896,3
2897,3
2898,4
2899,5
2900,4
2901,4
2902,3
2903,1
2904,3
2905,0
2906,3
2907,1
2908,0
2909,7
2910,4
2911,3
2912,1
2913,3
2914,8
2915,7
2916,8
2917,1
2918,2
2919,9
2920,1
2921,1
2922,9
2923,4
2924,9
2925,3
2926,3
2927,7
2928,6
2929,5
2930,6
2931,3
2932,0
2933,7
2934,7
2935,4
2936,5
2937,8
2938,5
2939,3
2940,7
2941,7
2942,4
2943,7
2944,7
2945,8
2946,4
2947,9
2948,8
2949,9
2950,0
2951,4
2952,1
2953,2
2954,8
2955,8
2956,1
2957,4
2958,8
2959,2
2960,1
2961,2
2962,3
2963,1
